"id","neighbourhood_group","neighbourhood","lat","long","instant_bookable","room_type","construction_year","price","service_fee","min_nights","host_listings_count","availability"
36936,"Manhattan","Harlem",40.82361,-73.93926,FALSE,"Entire home/apt",2010,892,178,1,1,75
30544,"Manhattan","Chelsea",40.75129,-73.99561,TRUE,"Entire home/apt",2015,350,70,2,1,47
62822,"Manhattan","Midtown",40.75526,-73.96588,FALSE,"Entire home/apt",2020,360,72,30,1,88
83491,"Brooklyn","Bedford-Stuyvesant",40.68909,-73.95282,TRUE,"Private room",2009,749,150,2,2,167
55566,"Brooklyn","Bedford-Stuyvesant",40.68003,-73.93445,TRUE,"Entire home/apt",2005,750,150,3,2,85
5073,"Brooklyn","Carroll Gardens",40.68235,-73.99806,TRUE,"Entire home/apt",2015,253,51,3,1,374
21249,"Staten Island","Stapleton",40.6322,-74.07789,FALSE,"Entire home/apt",2011,79,16,2,1,73
96295,"Manhattan","Murray Hill",40.74891,-73.97719,FALSE,"Entire home/apt",2018,1111,222,30,50,352
44960,"Manhattan","Midtown",40.76559,-73.97632,TRUE,"Private room",2013,973,195,1,14,340
3844,"Queens","Ridgewood",40.70206,-73.90936,FALSE,"Private room",2004,589,118,3,1,229
57016,"Queens","Ozone Park",40.68239,-73.84763,FALSE,"Entire home/apt",2009,669,134,2,2,180
4589,"Brooklyn","Carroll Gardens",40.67863,-73.99399,TRUE,"Entire home/apt",2008,439,88,3,1,401
65358,"Brooklyn","Boerum Hill",40.68808,-73.98766,FALSE,"Private room",2006,940,188,1,7,333
877,"Manhattan","Lower East Side",40.72209,-73.99274,TRUE,"Entire home/apt",2019,788,158,30,9,116
5620,"Brooklyn","Bedford-Stuyvesant",40.68407,-73.95487,TRUE,"Entire home/apt",2016,350,70,3,2,84
39337,"Queens","Long Island City",40.749,-73.94161,FALSE,"Private room",2020,203,41,30,1,0
17135,"Queens","Ridgewood",40.70087,-73.90571,TRUE,"Private room",2020,1069,214,1,1,0
79427,"Brooklyn","Bushwick",40.69974,-73.91935,FALSE,"Private room",2009,458,92,5,1,0
1941,"Manhattan","Upper East Side",40.77815,-73.95902,FALSE,"Entire home/apt",2018,549,110,31,1,309
14538,"Brooklyn","Bedford-Stuyvesant",40.68647,-73.92849,FALSE,"Entire home/apt",2016,655,131,2,2,100
22137,"Manhattan","Upper East Side",40.78311,-73.95299,TRUE,"Private room",2012,675,135,3,1,28
89057,"Manhattan","Financial District",40.70651,-74.00656,FALSE,"Entire home/apt",2018,1084,217,2,1,0
95853,"Manhattan","Harlem",40.82571,-73.95016,FALSE,"Private room",2008,1112,222,3,1,0
14964,"Brooklyn","Bedford-Stuyvesant",40.69175,-73.93504,TRUE,"Entire home/apt",2008,1007,201,4,2,373
26203,"Brooklyn","South Slope",40.66163,-73.98265,TRUE,"Entire home/apt",2016,879,176,2,2,0
57079,"Manhattan","Hell's Kitchen",40.76228,-73.99776,FALSE,"Entire home/apt",2012,855,171,30,58,359
90604,"Brooklyn","Bedford-Stuyvesant",40.69022,-73.94298,TRUE,"Entire home/apt",2014,1120,224,4,1,0
88850,"Manhattan","Harlem",40.82158,-73.95592,FALSE,"Entire home/apt",2015,251,50,4,1,110
55821,"Manhattan","Lower East Side",40.71972,-73.99372,TRUE,"Entire home/apt",2013,739,148,30,186,245
60502,"Manhattan","East Village",40.72805,-73.9874,TRUE,"Entire home/apt",2007,907,181,30,1,363
100565,"Brooklyn","Downtown Brooklyn",40.69899,-73.98653,TRUE,"Entire home/apt",2004,414,83,5,1,0
92862,"Manhattan","Upper East Side",40.77915,-73.95041,FALSE,"Entire home/apt",2010,960,192,31,33,326
64997,"Manhattan","Hell's Kitchen",40.76667,-73.98805,FALSE,"Entire home/apt",2018,663,133,30,33,338
57588,"Manhattan","Upper East Side",40.77334,-73.94943,FALSE,"Entire home/apt",2015,220,44,30,1,208
101545,"Brooklyn","Bushwick",40.69864,-73.92827,TRUE,"Entire home/apt",2003,81,16,90,1,34
45234,"Manhattan","Washington Heights",40.85833,-73.93402,FALSE,"Entire home/apt",2008,938,188,30,1,83
92034,"Brooklyn","Crown Heights",40.67053,-73.94923,FALSE,"Private room",2010,1073,215,5,2,0
94479,"Manhattan","Harlem",40.80322,-73.94488,TRUE,"Shared room",2012,236,47,30,1,342
28241,"Manhattan","Harlem",40.82277,-73.9555,TRUE,"Entire home/apt",2007,209,42,5,1,301
98487,"Brooklyn","Crown Heights",40.67726,-73.94179,FALSE,"Private room",2021,1105,221,3,1,6
28063,"Manhattan","SoHo",40.72067,-74.00024,FALSE,"Entire home/apt",2007,497,99,4,1,306
57411,"Brooklyn","Crown Heights",40.67551,-73.95228,TRUE,"Private room",2020,305,61,3,4,225
62253,"Manhattan","Tribeca",40.71863,-74.0041,TRUE,"Entire home/apt",2015,500,100,30,3,134
86920,"Manhattan","Morningside Heights",40.81441,-73.9589,FALSE,"Private room",2018,617,123,6,3,90
14729,"Brooklyn","Bedford-Stuyvesant",40.68486,-73.932,TRUE,"Private room",2013,271,54,1,2,313
74960,"Queens","Jamaica",40.681,-73.79592,TRUE,"Private room",2020,69,14,1,2,189
76206,"Manhattan","Upper East Side",40.77336,-73.95054,TRUE,"Entire home/apt",2011,252,50,3,1,0
51464,"Queens","Flushing",40.76768,-73.82448,FALSE,"Private room",2007,471,94,30,1,238
53873,"Manhattan","Financial District",40.70518,-74.00587,TRUE,"Private room",2009,636,127,1,102,24
91179,"Brooklyn","Greenpoint",40.72556,-73.94368,FALSE,"Private room",2004,750,150,3,1,162
72798,"Manhattan","Tribeca",40.71924,-74.01165,FALSE,"Private room",2022,1182,236,2,1,0
61840,"Queens","Long Island City",40.75331,-73.93501,TRUE,"Private room",2015,662,132,1,13,365
89495,"Manhattan","Upper West Side",40.79516,-73.96813,FALSE,"Private room",2013,429,86,1,1,365
92027,"Brooklyn","Crown Heights",40.67089,-73.9182,FALSE,"Private room",2006,404,81,1,10,220
99889,"Brooklyn","Fort Greene",40.69012,-73.97252,TRUE,"Entire home/apt",2017,722,144,2,1,18
16065,"Brooklyn","Greenpoint",40.73547,-73.9545,TRUE,"Private room",2011,132,26,28,1,73
55299,"Manhattan","Hell's Kitchen",40.76752,-73.98628,TRUE,"Private room",2003,587,117,1,2,68
95124,"Queens","East Elmhurst",40.76161,-73.89026,TRUE,"Entire home/apt",2004,1145,229,4,1,128
93836,"Manhattan","Inwood",40.86816,-73.93131,TRUE,"Entire home/apt",2011,1133,227,1,1,5
54291,"Brooklyn","Bushwick",40.69881,-73.92997,FALSE,"Private room",2008,286,57,30,3,31
102281,"Manhattan","Harlem",40.80722,-73.9491,TRUE,"Entire home/apt",2006,730,146,3,1,358
12101,"Manhattan","Two Bridges",40.71271,-73.99512,FALSE,"Entire home/apt",2007,798,160,4,1,327
102367,"Brooklyn","Bedford-Stuyvesant",40.69138,-73.93217,FALSE,"Entire home/apt",2003,147,29,1,2,5
34924,"Manhattan","Upper East Side",40.76066,-73.96397,TRUE,"Entire home/apt",2012,1178,236,1,1,0
78174,"Brooklyn","Park Slope",40.67937,-73.98126,FALSE,"Private room",2016,1037,207,7,1,0
33177,"Brooklyn","Bedford-Stuyvesant",40.69222,-73.93171,TRUE,"Entire home/apt",2010,284,57,5,1,280
93500,"Brooklyn","Williamsburg",40.71384,-73.94228,TRUE,"Private room",2019,611,122,15,2,1
25738,"Manhattan","Hell's Kitchen",40.75613,-73.99785,TRUE,"Shared room",2015,290,58,1,1,15
39776,"Manhattan","Murray Hill",40.74884,-73.97589,TRUE,"Entire home/apt",2010,1127,225,2,327,117
30844,"Queens","Astoria",40.76641,-73.9193,TRUE,"Private room",2021,989,198,3,1,156
98477,"Brooklyn","Bedford-Stuyvesant",40.68673,-73.9248,TRUE,"Private room",2009,1093,219,3,1,0
5123,"Brooklyn","Clinton Hill",40.69494,-73.96888,FALSE,"Entire home/apt",2008,212,42,5,1,378
53164,"Brooklyn","Brooklyn Heights",40.69272,-73.99456,TRUE,"Entire home/apt",2011,1197,239,30,6,242
40508,"Manhattan","Upper East Side",40.77769,-73.94836,TRUE,"Entire home/apt",2005,879,176,3,1,0
95886,"Manhattan","Upper East Side",40.77097,-73.95594,FALSE,"Entire home/apt",2008,897,179,2,1,0
15414,"Manhattan","Chelsea",40.74553,-73.99784,FALSE,"Private room",2005,898,180,1,1,159
94961,"Queens","Jamaica",40.67901,-73.78876,FALSE,"Private room",2021,664,133,2,4,179
67675,"Brooklyn","Bushwick",40.68531,-73.91083,FALSE,"Entire home/apt",2014,758,152,3,1,0
1799,"Queens","Elmhurst",40.73842,-73.87609,TRUE,"Private room",2007,549,110,3,3,426
69009,"Manhattan","Greenwich Village",40.72777,-74.00114,FALSE,"Entire home/apt",2016,1166,233,3,1,89
59751,"Manhattan","East Village",40.72226,-73.9834,FALSE,"Entire home/apt",2005,540,108,25,1,135
100810,"Queens","Ditmars Steinway",40.77677,-73.9106,TRUE,"Entire home/apt",2011,1112,222,3,1,12
85066,"Manhattan","Upper West Side",40.7961,-73.963,TRUE,"Private room",2018,62,12,1,1,182
88537,"Queens","Astoria",40.77013,-73.92092,TRUE,"Private room",2009,981,196,2,2,34
19773,"Manhattan","Hell's Kitchen",40.7659,-73.98371,FALSE,"Entire home/apt",2016,1178,236,15,1,52
37293,"Brooklyn","Bedford-Stuyvesant",40.6817,-73.95204,TRUE,"Entire home/apt",2018,1185,237,2,1,164
71571,"Manhattan","Upper East Side",40.78235,-73.95058,FALSE,"Private room",2020,600,120,25,1,0
73133,"Brooklyn","Sunset Park",40.64555,-74.00995,FALSE,"Private room",2011,925,185,2,1,363
56714,"Brooklyn","Fort Greene",40.68781,-73.97759,TRUE,"Entire home/apt",2006,1195,239,30,1,0
67355,"Brooklyn","Canarsie",40.64873,-73.89826,FALSE,"Entire home/apt",2019,1129,226,3,1,0
76018,"Manhattan","Upper East Side",40.77883,-73.95205,TRUE,"Entire home/apt",2012,909,182,1,1,0
1658,"Manhattan","Greenwich Village",40.72863,-74.00137,TRUE,"Entire home/apt",2019,849,170,4,1,85
44507,"Manhattan","Upper East Side",40.77116,-73.94774,FALSE,"Entire home/apt",2013,1036,207,4,1,170
2001,"Brooklyn","Prospect-Lefferts Gardens",40.66033,-73.96212,TRUE,"Entire home/apt",2009,683,137,6,1,105
11708,"Manhattan","West Village",40.73658,-74.00121,TRUE,"Entire home/apt",2015,605,121,4,1,410
68448,"Brooklyn","Crown Heights",40.67225,-73.93326,TRUE,"Private room",2018,155,31,2,2,0
100006,"Queens","Elmhurst",40.72381,-73.88688,FALSE,"Private room",2005,905,181,3,1,73
18528,"Manhattan","Greenwich Village",40.72884,-74.00056,FALSE,"Entire home/apt",2012,696,139,30,91,280
58716,"Brooklyn","Bedford-Stuyvesant",40.68413,-73.94266,TRUE,"Entire home/apt",2006,966,193,3,1,238
64100,"Manhattan","East Village",40.7287,-73.98532,FALSE,"Entire home/apt",2008,176,35,7,1,83
46481,"Queens","Jamaica",40.67621,-73.78279,FALSE,"Entire home/apt",2006,817,163,3,1,77
28219,"Brooklyn","Bedford-Stuyvesant",40.6926,-73.94076,TRUE,"Private room",2018,987,197,30,10,364
4253,"Manhattan","Upper West Side",40.78414,-73.9783,FALSE,"Entire home/apt",2005,308,62,1,1,281
66984,"Brooklyn","Flatlands",40.63045,-73.93977,FALSE,"Private room",2017,300,60,2,1,0
63866,"Brooklyn","Greenpoint",40.72383,-73.94352,FALSE,"Private room",2010,383,77,5,1,19
70244,"Manhattan","East Village",40.73194,-73.98939,FALSE,"Entire home/apt",2014,540,108,7,1,316
42413,"Manhattan","Upper East Side",40.76142,-73.96493,FALSE,"Entire home/apt",2013,922,184,1,1,5
23758,"Queens","Bayside",40.76304,-73.76948,TRUE,"Entire home/apt",2015,342,68,5,1,188
6172,"Manhattan","Harlem",40.82624,-73.94527,TRUE,"Entire home/apt",2021,146,29,30,2,231
35064,"Brooklyn","Bushwick",40.68164,-73.9039,TRUE,"Entire home/apt",2017,389,78,6,3,156
43456,"Brooklyn","Williamsburg",40.71993,-73.96395,FALSE,"Entire home/apt",2010,157,31,180,1,310
23938,"Brooklyn","Williamsburg",40.71592,-73.9562,FALSE,"Private room",2007,938,188,3,1,46
62990,"Brooklyn","Bergen Beach",40.62397,-73.91051,TRUE,"Entire home/apt",2003,732,146,3,1,364
8198,"Queens","Long Island City",40.7645,-73.93181,FALSE,"Entire home/apt",2013,1184,237,5,1,147
26096,"Queens","St. Albans",40.69514,-73.74902,TRUE,"Private room",2008,734,147,1,1,354
10481,"Brooklyn","Prospect Heights",40.67874,-73.96842,FALSE,"Entire home/apt",2012,1007,201,1,1,362
52641,"Queens","South Ozone Park",40.67792,-73.82191,TRUE,"Entire home/apt",2016,1191,238,1,4,356
66307,"Manhattan","Midtown",40.75424,-73.96321,TRUE,"Entire home/apt",2013,687,137,30,13,339
69987,"Manhattan","Harlem",40.80586,-73.94642,FALSE,"Entire home/apt",2014,1135,227,7,1,234
44115,"Manhattan","Chelsea",40.74999,-74.00205,TRUE,"Entire home/apt",2016,896,179,2,1,41
13329,"Brooklyn","Gowanus",40.6824,-73.98824,TRUE,"Private room",2017,369,74,2,1,365
67376,"Queens","East Elmhurst",40.76017,-73.88227,TRUE,"Entire home/apt",2014,1114,223,30,1,31
58093,"Brooklyn","Crown Heights",40.67468,-73.95643,TRUE,"Entire home/apt",2011,880,176,3,1,289
421,"Manhattan","Nolita",40.72255,-73.99346,TRUE,"Entire home/apt",2020,438,88,3,1,377
42788,"Brooklyn","Bushwick",40.69927,-73.9107,FALSE,"Private room",2009,93,19,2,4,163
70619,"Queens","Richmond Hill",40.69414,-73.82538,FALSE,"Entire home/apt",2022,163,33,30,3,298
58750,"Queens","Astoria",40.76777,-73.92343,TRUE,"Private room",2008,923,185,4,8,323
28420,"Brooklyn","Fort Greene",40.6978,-73.97682,TRUE,"Entire home/apt",2004,1153,231,4,1,0
59848,"Queens","East Elmhurst",40.75815,-73.88178,TRUE,"Private room",2019,702,140,1,1,363
15640,"Manhattan","Hell's Kitchen",40.76192,-73.98817,FALSE,"Entire home/apt",2004,1177,235,2,1,243
61656,"Manhattan","Midtown",40.76348,-73.97435,FALSE,"Private room",2014,1054,211,2,54,356
20382,"Queens","Elmhurst",40.73812,-73.87547,FALSE,"Entire home/apt",2017,859,172,1,6,255
3475,"Manhattan","Lower East Side",40.71864,-73.98496,TRUE,"Entire home/apt",2014,462,92,1,1,131
6005,"Manhattan","Hell's Kitchen",40.7659,-73.99543,TRUE,"Entire home/apt",2020,662,132,2,1,192
29806,"Brooklyn","Bushwick",40.705,-73.91933,TRUE,"Private room",2004,611,122,14,1,0
65115,"Manhattan","East Harlem",40.78582,-73.94878,FALSE,"Private room",2004,877,175,30,1,275
30989,"Brooklyn","East Flatbush",40.65478,-73.95264,TRUE,"Private room",2018,449,90,3,1,62
16480,"Brooklyn","Bedford-Stuyvesant",40.68604,-73.95375,TRUE,"Private room",2010,1050,210,5,1,340
79119,"Queens","Edgemere",40.5938,-73.77373,FALSE,"Private room",2020,946,189,1,1,324
98277,"Queens","Jamaica",40.67091,-73.78204,TRUE,"Entire home/apt",2009,978,196,3,1,51
75252,"Queens","Jamaica",40.68093,-73.79713,FALSE,"Private room",2017,377,75,1,2,113
13721,"Manhattan","Upper East Side",40.78162,-73.9475,TRUE,"Shared room",2005,119,24,1,1,61
10820,"Manhattan","East Village",40.72972,-73.9875,TRUE,"Private room",2008,797,159,2,2,69
63845,"Brooklyn","Crown Heights",40.67063,-73.94804,FALSE,"Private room",2006,1013,203,60,2,89
5507,"Manhattan","Upper West Side",40.80311,-73.96648,FALSE,"Private room",2016,780,156,1,1,368
65152,"Brooklyn","Clinton Hill",40.68382,-73.96031,FALSE,"Entire home/apt",2016,686,137,30,1,204
98650,"Manhattan","Washington Heights",40.83385,-73.94013,TRUE,"Entire home/apt",2013,351,70,3,1,180
39380,"Brooklyn","Bushwick",40.69793,-73.93141,FALSE,"Entire home/apt",2010,1198,240,3,1,0
64317,"Manhattan","Upper East Side",40.77452,-73.94987,FALSE,"Entire home/apt",2015,698,140,30,59,154
92046,"Brooklyn","Williamsburg",40.70896,-73.95119,FALSE,"Entire home/apt",2020,136,27,7,1,0
9091,"Brooklyn","South Slope",40.6648,-73.98044,TRUE,"Entire home/apt",2020,1018,204,4,1,352
36772,"Manhattan","Hell's Kitchen",40.76125,-73.99546,TRUE,"Entire home/apt",2020,255,51,30,232,187
82504,"Brooklyn","Bensonhurst",40.60848,-73.97703,TRUE,"Entire home/apt",2022,235,47,2,1,323
48951,"Brooklyn","Sheepshead Bay",40.58713,-73.95349,TRUE,"Private room",2005,587,117,2,1,59
7708,"Brooklyn","Park Slope",40.67681,-73.97535,TRUE,"Entire home/apt",2010,431,86,6,1,322
84629,"Brooklyn","Greenpoint",40.7258,-73.9515,TRUE,"Private room",2005,1079,216,7,1,214
41486,"Manhattan","Financial District",40.70762,-74.01105,FALSE,"Entire home/apt",2021,685,137,2,327,310
7336,"Queens","Ridgewood",40.70696,-73.91155,FALSE,"Private room",2013,59,12,2,2,12
60118,"Manhattan","Gramercy",40.73576,-73.98324,FALSE,"Entire home/apt",2021,130,26,3,1,11
92698,"Brooklyn","Fort Greene",40.6932,-73.97348,FALSE,"Entire home/apt",2009,949,190,3,1,0
5198,"Brooklyn","Bedford-Stuyvesant",40.68772,-73.95484,FALSE,"Entire home/apt",2013,993,199,3,1,181
54252,"Manhattan","Upper West Side",40.80075,-73.96188,FALSE,"Private room",2010,80,16,2,56,188
58357,"Manhattan","East Harlem",40.79128,-73.94125,TRUE,"Private room",2009,1168,234,3,1,312
37566,"Bronx","Allerton",40.86116,-73.86248,TRUE,"Entire home/apt",2012,408,82,3,1,349
52018,"Manhattan","SoHo",40.72651,-74.00317,FALSE,"Entire home/apt",2017,1028,206,29,1,65
72931,"Manhattan","Tribeca",40.72075,-74.00982,FALSE,"Private room",2014,363,73,1,1,0
37650,"Queens","Long Island City",40.74635,-73.94035,FALSE,"Entire home/apt",2015,414,83,2,1,4
24769,"Brooklyn","Bushwick",40.69876,-73.93687,FALSE,"Private room",2015,1151,230,6,3,53
32201,"Manhattan","Financial District",40.70375,-74.00807,FALSE,"Entire home/apt",2010,789,158,29,96,299
87372,"Brooklyn","Fort Greene",40.69195,-73.97151,TRUE,"Private room",2006,450,90,7,1,0
83338,"Brooklyn","Flatlands",40.62191,-73.93428,TRUE,"Entire home/apt",2020,913,183,2,2,357
69618,"Manhattan","Nolita",40.72294,-73.99388,TRUE,"Entire home/apt",2007,715,143,4,1,347
98145,"Manhattan","Hell's Kitchen",40.76383,-73.98922,TRUE,"Entire home/apt",2008,992,198,2,1,147
14345,"Manhattan","Chinatown",40.71312,-73.99669,TRUE,"Private room",2006,1019,204,1,5,59
22954,"Brooklyn","Prospect-Lefferts Gardens",40.65746,-73.95221,FALSE,"Private room",2008,266,53,3,2,197
15895,"Manhattan","Hell's Kitchen",40.76205,-73.9888,TRUE,"Private room",2007,394,79,5,1,105
40064,"Staten Island","Arrochar",40.58796,-74.07205,FALSE,"Private room",2011,197,39,1,2,362
62857,"Queens","Woodside",40.74445,-73.89272,TRUE,"Private room",2019,1161,232,30,126,57
36355,"Brooklyn","Borough Park",40.63586,-74.00597,FALSE,"Private room",2004,1072,214,1,10,298
87365,"Brooklyn","South Slope",40.66537,-73.98784,FALSE,"Private room",2015,1180,236,2,3,0
98264,"Manhattan","East Harlem",40.78807,-73.93988,TRUE,"Private room",2006,915,183,1,1,0
73677,"Manhattan","Upper East Side",40.78315,-73.94768,TRUE,"Entire home/apt",2008,627,125,30,8,320
59863,"Manhattan","Civic Center",40.71382,-74.00546,TRUE,"Private room",2019,989,198,1,1,0
44828,"Manhattan","Lower East Side",40.71977,-73.98423,FALSE,"Private room",2003,970,194,1,2,365
20882,"Manhattan","Midtown",40.75377,-73.97203,TRUE,"Private room",2021,980,196,2,2,0
73903,"Queens","Rosedale",40.65882,-73.7332,TRUE,"Private room",2011,148,30,1,1,43
8363,"Brooklyn","Williamsburg",40.70885,-73.94927,FALSE,"Entire home/apt",2017,505,101,5,1,327
67371,"Queens","Elmhurst",40.74668,-73.88779,FALSE,"Entire home/apt",2018,334,67,60,1,167
56177,"Manhattan","Midtown",40.76568,-73.98184,TRUE,"Entire home/apt",2003,84,17,30,63,318
16529,"Brooklyn","Manhattan Beach",40.5775,-73.94003,TRUE,"Entire home/apt",2012,1171,234,1,1,246
50918,"Brooklyn","Williamsburg",40.71842,-73.96397,FALSE,"Entire home/apt",2013,732,146,2,3,185
84332,"Manhattan","East Village",40.73117,-73.98386,FALSE,"Entire home/apt",2008,278,56,3,1,90
2650,"Brooklyn","Sunset Park",40.63947,-74.01888,FALSE,"Entire home/apt",2007,590,118,2,2,287
52220,"Brooklyn","Bushwick",40.69112,-73.91356,TRUE,"Private room",2003,102,20,30,161,364
52682,"Brooklyn","Prospect Heights",40.67894,-73.97091,TRUE,"Private room",2013,1000,200,3,3,65
64092,"Manhattan","Lower East Side",40.71381,-73.98806,TRUE,"Private room",2006,433,87,3,2,0
4528,"Manhattan","Upper East Side",40.76299,-73.96166,FALSE,"Entire home/apt",2006,471,94,5,1,293
72051,"Manhattan","Harlem",40.83107,-73.9486,FALSE,"Private room",2017,645,129,3,1,82
20983,"Manhattan","Midtown",40.74473,-73.99005,TRUE,"Entire home/apt",2005,529,106,2,1,0
32296,"Brooklyn","Bedford-Stuyvesant",40.69168,-73.95397,TRUE,"Entire home/apt",2005,426,85,21,1,25
75103,"Manhattan","Chinatown",40.71358,-73.99062,TRUE,"Entire home/apt",2022,744,149,3,1,49
13249,"Queens","Astoria",40.76498,-73.91765,FALSE,"Private room",2009,749,150,10,1,311
62637,"Brooklyn","Bedford-Stuyvesant",40.68993,-73.93829,FALSE,"Entire home/apt",2022,284,57,2,7,364
26986,"Brooklyn","Bedford-Stuyvesant",40.67752,-73.91489,FALSE,"Entire home/apt",2018,102,20,5,5,24
6724,"Brooklyn","Williamsburg",40.70777,-73.94816,FALSE,"Private room",2005,927,185,4,1,248
68053,"Manhattan","Lower East Side",40.71414,-73.98997,FALSE,"Private room",2006,260,52,30,1,88
16719,"Brooklyn","Windsor Terrace",40.65867,-73.97971,TRUE,"Entire home/apt",2013,828,166,2,1,358
60911,"Manhattan","Upper West Side",40.79763,-73.97205,TRUE,"Private room",2015,370,74,30,24,55
2248,"Brooklyn","Crown Heights",40.67046,-73.94835,FALSE,"Private room",2015,536,107,3,1,358
18054,"Brooklyn","Greenpoint",40.72488,-73.94085,TRUE,"Entire home/apt",2020,1156,231,1,2,29
3040,"Brooklyn","Greenpoint",40.72495,-73.95112,FALSE,"Private room",2010,229,46,3,1,240
93105,"Brooklyn","Greenpoint",40.71859,-73.95284,TRUE,"Entire home/apt",2012,278,56,90,1,0
8334,"Manhattan","Chelsea",40.74476,-73.99862,TRUE,"Entire home/apt",2020,871,174,4,1,261
69565,"Brooklyn","Cypress Hills",40.68375,-73.87065,FALSE,"Private room",2017,1053,211,28,4,326
34823,"Queens","Flushing",40.75389,-73.83192,FALSE,"Private room",2015,321,64,1,1,139
102120,"Brooklyn","Bedford-Stuyvesant",40.68403,-73.94271,FALSE,"Entire home/apt",2011,495,99,30,4,263
68929,"Manhattan","Midtown",40.74874,-73.98495,FALSE,"Private room",2008,831,166,1,3,0
87725,"Manhattan","Theater District",40.7607,-73.98347,FALSE,"Entire home/apt",2007,1007,201,30,1,188
80825,"Brooklyn","Williamsburg",40.71876,-73.96253,TRUE,"Entire home/apt",2021,206,41,6,1,0
52602,"Bronx","Baychester",40.87166,-73.8469,TRUE,"Entire home/apt",2018,253,51,2,1,64
32220,"Brooklyn","Bedford-Stuyvesant",40.68327,-73.92411,TRUE,"Entire home/apt",2017,139,28,3,1,358
38478,"Brooklyn","Bedford-Stuyvesant",40.69657,-73.93536,TRUE,"Private room",2005,890,178,21,1,10
47017,"Manhattan","Morningside Heights",40.80695,-73.9654,TRUE,"Entire home/apt",2017,971,194,7,1,10
